temperature,humidity,datetime
23.0,41.0,2022-10-22 17:15:28.548750
23.0,41.0,2022-10-22 17:15:29.074893
23.0,41.0,2022-10-22 17:15:29.600924
23.0,41.0,2022-10-22 17:15:30.127661
23.0,41.0,2022-10-22 17:15:30.654299
23.0,41.0,2022-10-22 17:15:31.180539
23.0,41.0,2022-10-22 17:15:31.706954
23.0,41.0,2022-10-22 17:15:32.233209
23.0,41.0,2022-10-22 17:15:35.287622
23.0,41.0,2022-10-22 17:15:35.813827
23.0,41.0,2022-10-22 17:15:36.339843
23.0,41.0,2022-10-22 17:15:39.393970
23.0,41.0,2022-10-22 17:15:39.920181
24.0,41.0,2022-10-22 17:15:40.446570
24.0,41.0,2022-10-22 17:15:40.972517
24.0,41.0,2022-10-22 17:15:41.498589
24.0,41.0,2022-10-22 17:15:42.024626
24.0,41.0,2022-10-22 17:15:42.550722
24.0,41.0,2022-10-22 17:15:43.076814
24.0,41.0,2022-10-22 17:15:43.603143
24.0,41.0,2022-10-22 17:15:44.129119
24.0,41.0,2022-10-22 17:15:44.655500
24.0,41.0,2022-10-22 17:15:45.181561
24.0,41.0,2022-10-22 17:15:45.707772
24.0,41.0,2022-10-22 17:15:46.233814
24.0,40.0,2022-10-22 17:15:46.759860
24.0,40.0,2022-10-22 17:15:47.286020
24.0,40.0,2022-10-22 17:15:47.811919
24.0,40.0,2022-10-22 17:15:48.338196
24.0,40.0,2022-10-22 17:15:48.864094
24.0,40.0,2022-10-22 17:15:49.390430
24.0,40.0,2022-10-22 17:15:49.916430
24.0,40.0,2022-10-22 17:15:50.442329
24.0,40.0,2022-10-22 17:15:53.495895
24.0,40.0,2022-10-22 17:15:54.021761
24.0,40.0,2022-10-22 17:15:54.547741
24.0,40.0,2022-10-22 17:15:55.073663
23.0,40.0,2022-10-22 17:15:58.129715
23.0,40.0,2022-10-22 17:16:01.186966
23.0,40.0,2022-10-22 17:16:01.712917
23.0,40.0,2022-10-22 17:16:04.766721
23.0,40.0,2022-10-22 17:16:05.292842
23.0,40.0,2022-10-22 17:16:05.818993
23.0,40.0,2022-10-22 17:16:06.345788
23.0,40.0,2022-10-22 17:16:06.871863
23.0,40.0,2022-10-22 17:16:07.398027
23.0,40.0,2022-10-22 17:16:07.924212
23.0,40.0,2022-10-22 17:16:08.450342
23.0,40.0,2022-10-22 17:16:08.976515
23.0,40.0,2022-10-22 17:16:09.502648
23.0,40.0,2022-10-22 17:16:12.560394
23.0,40.0,2022-10-22 17:16:13.086685
23.0,40.0,2022-10-22 17:16:13.612848
23.0,40.0,2022-10-22 17:16:14.138991
23.0,40.0,2022-10-22 17:16:14.665186
23.0,40.0,2022-10-22 17:16:15.191417
23.0,40.0,2022-10-22 17:16:15.717642
23.0,40.0,2022-10-22 17:16:18.771755
23.0,40.0,2022-10-22 17:16:19.297964
23.0,40.0,2022-10-22 17:16:22.352107
23.0,40.0,2022-10-22 17:16:22.878243
23.0,40.0,2022-10-22 17:16:23.404451
23.0,40.0,2022-10-22 17:16:23.930665
23.0,40.0,2022-10-22 17:16:26.984887
23.0,40.0,2022-10-22 17:16:27.511125
23.0,40.0,2022-10-22 17:16:30.568491
23.0,40.0,2022-10-22 17:16:31.094714
23.0,40.0,2022-10-22 17:16:31.620946
23.0,40.0,2022-10-22 17:16:32.147289
23.0,40.0,2022-10-22 17:16:32.673471
23.0,40.0,2022-10-22 17:16:33.199719
23.0,40.0,2022-10-22 17:16:33.725941
23.0,40.0,2022-10-22 17:16:39.314714
23.0,40.0,2022-10-22 17:16:39.840943
23.0,40.0,2022-10-22 17:16:40.367264
23.0,40.0,2022-10-22 17:16:40.893466
23.0,40.0,2022-10-22 17:16:41.419676
23.0,40.0,2022-10-22 17:16:41.945923
23.0,40.0,2022-10-22 17:16:42.472124
23.0,40.0,2022-10-22 17:16:42.998334
23.0,40.0,2022-10-22 17:16:43.524557
23.0,40.0,2022-10-22 17:16:44.050784
23.0,40.0,2022-10-22 17:16:44.577140
23.0,40.0,2022-10-22 17:16:45.103332
23.0,40.0,2022-10-22 17:16:45.629565
23.0,40.0,2022-10-22 17:16:46.155762
23.0,40.0,2022-10-22 17:16:46.681941
23.0,40.0,2022-10-22 17:16:47.208252
23.0,40.0,2022-10-22 17:16:47.734432
23.0,40.0,2022-10-22 17:16:48.260603
23.0,40.0,2022-10-22 17:16:48.786877
23.0,40.0,2022-10-22 17:16:49.312869
23.0,40.0,2022-10-22 17:16:49.839038
23.0,40.0,2022-10-22 17:16:50.365274
23.0,40.0,2022-10-22 17:16:50.891433
23.0,40.0,2022-10-22 17:16:51.417695
23.0,40.0,2022-10-22 17:16:54.471819
23.0,40.0,2022-10-22 17:16:54.998282
23.0,40.0,2022-10-22 17:16:58.055859
23.0,40.0,2022-10-22 17:16:58.582075
23.0,40.0,2022-10-22 17:16:59.108265
23.0,40.0,2022-10-22 17:16:59.634491
23.0,40.0,2022-10-22 17:17:00.160783
23.0,40.0,2022-10-22 17:17:00.687183
23.0,40.0,2022-10-22 17:17:01.213828
23.0,40.0,2022-10-22 17:17:01.739232
23.0,40.0,2022-10-22 17:17:02.265419
23.0,40.0,2022-10-22 17:17:02.791614
23.0,40.0,2022-10-22 17:17:03.317866
23.0,40.0,2022-10-22 17:17:03.844038
23.0,40.0,2022-10-22 17:17:04.370219
23.0,40.0,2022-10-22 17:17:04.896483
23.0,40.0,2022-10-22 17:17:05.422689
23.0,40.0,2022-10-22 17:17:05.948931
23.0,40.0,2022-10-22 17:17:06.475116
11.0,148.0,2022-10-22 17:17:07.001219
23.0,40.0,2022-10-22 17:17:10.055405
23.0,40.0,2022-10-22 17:17:10.581350
23.0,40.0,2022-10-22 17:17:11.107576
23.0,40.0,2022-10-22 17:17:14.161702
23.0,40.0,2022-10-22 17:17:14.687966
23.0,40.0,2022-10-22 17:17:15.214153
23.0,40.0,2022-10-22 17:17:15.740313
23.0,40.0,2022-10-22 17:17:16.267692
23.0,40.0,2022-10-22 17:17:19.321780
23.0,41.0,2022-10-22 17:17:19.848015
23.0,41.0,2022-10-22 17:17:22.902102
23.0,41.0,2022-10-22 17:17:23.428318
23.0,41.0,2022-10-22 17:17:23.954483
23.0,41.0,2022-10-22 17:17:24.480701
23.0,41.0,2022-10-22 17:17:25.006939
23.0,41.0,2022-10-22 17:17:25.532986
23.0,41.0,2022-10-22 17:17:26.059154
23.0,41.0,2022-10-22 17:17:29.113365
23.0,41.0,2022-10-22 17:17:29.639644
23.0,41.0,2022-10-22 17:17:30.165874
23.0,41.0,2022-10-22 17:17:30.692166
23.0,41.0,2022-10-22 17:17:31.218383
23.0,41.0,2022-10-22 17:17:31.744610
23.0,41.0,2022-10-22 17:17:32.270877
23.0,41.0,2022-10-22 17:17:32.797240
23.0,41.0,2022-10-22 17:17:33.323467
23.0,41.0,2022-10-22 17:17:33.849696
23.0,41.0,2022-10-22 17:17:39.431871
23.0,41.0,2022-10-22 17:17:39.957994
23.0,41.0,2022-10-22 17:17:40.484250
23.0,41.0,2022-10-22 17:17:41.010467
23.0,41.0,2022-10-22 17:17:41.536771
23.0,41.0,2022-10-22 17:17:42.063037
23.0,41.0,2022-10-22 17:17:42.589257
23.0,41.0,2022-10-22 17:17:43.115457
23.0,41.0,2022-10-22 17:17:43.641578
23.0,41.0,2022-10-22 17:17:44.167790
23.0,41.0,2022-10-22 17:17:44.694008
23.0,41.0,2022-10-22 17:17:45.220182
23.0,41.0,2022-10-22 17:17:45.746133
23.0,41.0,2022-10-22 17:17:46.272830
23.0,41.0,2022-10-22 17:17:46.799045
23.0,41.0,2022-10-22 17:17:47.325523
23.0,41.0,2022-10-22 17:17:47.851731
23.0,41.0,2022-10-22 17:17:48.378481
23.0,41.0,2022-10-22 17:17:48.904675
23.0,41.0,2022-10-22 17:17:49.430918
23.0,41.0,2022-10-22 17:17:49.957196
23.0,41.0,2022-10-22 17:17:50.483467
23.0,41.0,2022-10-22 17:17:51.009684
23.0,41.0,2022-10-22 17:17:51.535892
23.0,41.0,2022-10-22 17:17:52.062162
23.0,41.0,2022-10-22 17:17:57.647554
23.0,41.0,2022-10-22 17:17:58.174185
23.0,41.0,2022-10-22 17:17:58.700577
23.0,41.0,2022-10-22 17:18:01.758227
23.0,41.0,2022-10-22 17:18:02.284626
23.0,41.0,2022-10-22 17:18:02.811280
23.0,41.0,2022-10-22 17:18:03.337704
23.0,41.0,2022-10-22 17:18:06.392158
23.0,41.0,2022-10-22 17:18:06.918563
23.0,41.0,2022-10-22 17:18:07.444921
23.0,41.0,2022-10-22 17:18:07.971212
23.0,41.0,2022-10-22 17:18:08.497599
23.0,41.0,2022-10-22 17:18:09.023909
23.0,41.0,2022-10-22 17:18:09.550254
23.0,41.0,2022-10-22 17:18:10.076716
23.0,41.0,2022-10-22 17:18:10.603015
23.0,41.0,2022-10-22 17:18:11.129393
23.0,41.0,2022-10-22 17:18:14.183813
23.0,41.0,2022-10-22 17:18:14.710163
23.0,41.0,2022-10-22 17:18:15.236535
23.0,41.0,2022-10-22 17:18:15.762857
23.0,41.0,2022-10-22 17:18:16.289221
23.0,41.0,2022-10-22 17:18:16.815559
23.0,41.0,2022-10-22 17:18:17.341942
23.0,41.0,2022-10-22 17:18:17.868307
23.0,41.0,2022-10-22 17:18:18.394697
23.0,41.0,2022-10-22 17:18:18.920787
23.0,41.0,2022-10-22 17:18:19.447199
23.0,41.0,2022-10-22 17:18:19.973490
23.0,41.0,2022-10-22 17:18:20.499590
23.0,41.0,2022-10-22 17:18:21.025416
23.0,41.0,2022-10-22 17:18:21.551563
23.0,41.0,2022-10-22 17:18:22.077763
23.0,41.0,2022-10-22 17:18:22.603861
23.0,41.0,2022-10-22 17:18:23.129792
23.0,41.0,2022-10-22 17:18:26.183763
23.0,41.0,2022-10-22 17:18:26.709886
23.0,41.0,2022-10-22 17:18:27.236021
23.0,41.0,2022-10-22 17:18:27.762163
23.0,41.0,2022-10-22 17:18:28.288316
23.0,41.0,2022-10-22 17:18:28.814472
23.0,41.0,2022-10-22 17:18:29.340543
23.0,41.0,2022-10-22 17:18:29.866564
23.0,41.0,2022-10-22 17:18:30.392700
23.0,41.0,2022-10-22 17:18:30.918820
23.0,41.0,2022-10-22 17:18:33.975936
23.0,41.0,2022-10-22 17:18:34.502146
23.0,41.0,2022-10-22 17:18:35.028253
23.0,41.0,2022-10-22 17:18:35.554425
23.0,41.0,2022-10-22 17:18:43.671446
23.0,41.0,2022-10-22 17:18:44.197621
23.0,41.0,2022-10-22 17:18:47.255462
23.0,41.0,2022-10-22 17:18:47.781614
23.0,41.0,2022-10-22 17:18:48.307817
23.0,41.0,2022-10-22 17:18:48.833927
23.0,41.0,2022-10-22 17:18:49.359876
23.0,41.0,2022-10-22 17:18:49.886022
23.0,41.0,2022-10-22 17:18:50.412196
23.0,41.0,2022-10-22 17:18:50.938350
23.0,41.0,2022-10-22 17:18:51.464488
23.0,41.0,2022-10-22 17:18:51.990730
23.0,41.0,2022-10-22 17:18:52.517069
23.0,41.0,2022-10-22 17:18:55.571226
23.0,41.0,2022-10-22 17:18:56.097459
23.0,41.0,2022-10-22 17:18:59.151665
23.0,41.0,2022-10-22 17:18:59.677943
23.0,41.0,2022-10-22 17:19:00.204152
23.0,41.0,2022-10-22 17:19:03.258467
23.0,41.0,2022-10-22 17:19:03.784646
23.0,41.0,2022-10-22 17:19:04.310856
23.0,41.0,2022-10-22 17:19:04.837213
23.0,41.0,2022-10-22 17:19:07.891179
23.0,41.0,2022-10-22 17:19:08.417461
23.0,41.0,2022-10-22 17:19:11.470792
23.0,41.0,2022-10-22 17:19:11.996913
23.0,41.0,2022-10-22 17:19:15.054451
23.0,41.0,2022-10-22 17:19:15.580716
23.0,41.0,2022-10-22 17:19:16.107089
23.0,41.0,2022-10-22 17:19:16.633349
23.0,41.0,2022-10-22 17:19:17.159555
23.0,41.0,2022-10-22 17:19:17.685875
23.0,41.0,2022-10-22 17:19:23.268198
23.0,41.0,2022-10-22 17:19:23.794541
23.0,41.0,2022-10-22 17:19:24.320853
23.0,41.0,2022-10-22 17:19:24.847257
23.0,41.0,2022-10-22 17:19:25.373605
23.0,41.0,2022-10-22 17:19:25.899953
23.0,41.0,2022-10-22 17:19:26.426285
24.0,41.0,2022-10-22 17:19:26.952399
24.0,41.0,2022-10-22 17:19:27.478487
23.0,41.0,2022-10-22 17:19:30.535456
24.0,41.0,2022-10-22 17:19:31.061348
24.0,41.0,2022-10-22 17:19:31.587490
24.0,41.0,2022-10-22 17:19:32.113617
24.0,41.0,2022-10-22 17:19:32.639704
24.0,41.0,2022-10-22 17:19:33.165927
24.0,41.0,2022-10-22 17:19:33.691878
24.0,41.0,2022-10-22 17:19:34.217883
24.0,41.0,2022-10-22 17:19:37.271618
24.0,41.0,2022-10-22 17:19:37.797612
24.0,41.0,2022-10-22 17:19:38.323406
24.0,41.0,2022-10-22 17:19:38.849195
24.0,41.0,2022-10-22 17:19:39.376050
24.0,41.0,2022-10-22 17:19:42.430011
24.0,41.0,2022-10-22 17:19:42.956033
24.0,41.0,2022-10-22 17:19:43.481801
24.0,41.0,2022-10-22 17:19:44.007832
24.0,41.0,2022-10-22 17:19:44.533856
24.0,41.0,2022-10-22 17:19:45.059796
24.0,41.0,2022-10-22 17:19:48.113692
24.0,41.0,2022-10-22 17:19:51.172144
24.0,41.0,2022-10-22 17:19:51.698232
24.0,41.0,2022-10-22 17:19:52.225118
24.0,41.0,2022-10-22 17:19:52.751118
24.0,41.0,2022-10-22 17:19:53.276899
24.0,41.0,2022-10-22 17:19:53.802859
24.0,41.0,2022-10-22 17:19:54.328791
24.0,41.0,2022-10-22 17:19:54.854790
24.0,41.0,2022-10-22 17:19:57.913350
24.0,41.0,2022-10-22 17:19:58.439350
24.0,41.0,2022-10-22 17:19:58.965475
24.0,41.0,2022-10-22 17:19:59.491503
24.0,41.0,2022-10-22 17:20:00.017638
24.0,41.0,2022-10-22 17:20:03.071622
24.0,41.0,2022-10-22 17:20:03.597676
24.0,41.0,2022-10-22 17:20:04.123652
24.0,41.0,2022-10-22 17:20:04.649726
24.0,41.0,2022-10-22 17:20:05.176447
24.0,41.0,2022-10-22 17:20:05.702440
24.0,41.0,2022-10-22 17:20:11.284799
24.0,41.0,2022-10-22 17:20:11.810695
24.0,41.0,2022-10-22 17:20:12.336854
24.0,41.0,2022-10-22 17:20:15.394145
24.0,41.0,2022-10-22 17:20:15.920176
24.0,41.0,2022-10-22 17:20:16.446292
24.0,41.0,2022-10-22 17:20:16.972393
24.0,41.0,2022-10-22 17:20:17.498433
24.0,41.0,2022-10-22 17:20:18.024238
24.0,41.0,2022-10-22 17:20:18.550331
24.0,41.0,2022-10-22 17:20:19.076386
24.0,41.0,2022-10-22 17:20:19.602193
24.0,41.0,2022-10-22 17:20:20.128279
24.0,41.0,2022-10-22 17:20:20.654295
24.0,41.0,2022-10-22 17:20:21.180120
24.0,41.0,2022-10-22 17:20:21.706229
24.0,41.0,2022-10-22 17:20:22.232342
24.0,41.0,2022-10-22 17:20:27.817687
24.0,41.0,2022-10-22 17:20:28.343685
24.0,41.0,2022-10-22 17:20:28.869716
24.0,41.0,2022-10-22 17:20:29.395807
24.0,41.0,2022-10-22 17:20:29.921847
24.0,41.0,2022-10-22 17:20:30.447946
24.0,41.0,2022-10-22 17:20:33.501786
24.0,41.0,2022-10-22 17:20:34.027870
24.0,41.0,2022-10-22 17:20:34.554471
24.0,41.0,2022-10-22 17:20:35.080642
24.0,41.0,2022-10-22 17:20:35.606705
24.0,41.0,2022-10-22 17:20:36.133216
24.0,41.0,2022-10-22 17:20:36.658521
24.0,41.0,2022-10-22 17:20:37.185323
24.0,41.0,2022-10-22 17:20:37.710546
24.0,41.0,2022-10-22 17:20:38.237150
24.0,41.0,2022-10-22 17:20:38.762754
24.0,41.0,2022-10-22 17:20:39.288894
24.0,41.0,2022-10-22 17:20:39.815041
24.0,41.0,2022-10-22 17:20:40.341197
24.0,41.0,2022-10-22 17:20:43.398840
24.0,41.0,2022-10-22 17:20:43.925390
24.0,41.0,2022-10-22 17:20:44.450728
24.0,41.0,2022-10-22 17:20:44.976867
24.0,41.0,2022-10-22 17:20:45.502972
24.0,41.0,2022-10-22 17:20:46.029068
24.0,41.0,2022-10-22 17:20:46.555183
24.0,41.0,2022-10-22 17:20:47.081083
24.0,41.0,2022-10-22 17:20:47.607291
24.0,41.0,2022-10-22 17:20:48.133377
24.0,41.0,2022-10-22 17:20:48.659288
24.0,41.0,2022-10-22 17:20:49.185365
24.0,41.0,2022-10-22 17:20:49.711437
24.0,41.0,2022-10-22 17:20:50.237617
24.0,41.0,2022-10-22 17:20:53.295141
24.0,41.0,2022-10-22 17:20:53.821335
24.0,41.0,2022-10-22 17:20:54.347480
24.0,41.0,2022-10-22 17:20:54.873587
24.0,41.0,2022-10-22 17:20:55.399698
24.0,41.0,2022-10-22 17:20:55.925796
24.0,41.0,2022-10-22 17:20:56.451719
24.0,41.0,2022-10-22 17:20:56.977825
24.0,41.0,2022-10-22 17:20:57.503953
24.0,41.0,2022-10-22 17:20:58.030067
24.0,41.0,2022-10-22 17:20:58.556424
24.0,41.0,2022-10-22 17:20:59.082569
24.0,41.0,2022-10-22 17:20:59.608697
24.0,41.0,2022-10-22 17:21:00.134885
24.0,41.0,2022-10-22 17:21:00.660962
24.0,41.0,2022-10-22 17:21:01.187162
24.0,41.0,2022-10-22 17:21:04.240907
24.0,41.0,2022-10-22 17:21:04.767112
24.0,41.0,2022-10-22 17:21:07.824822
24.0,41.0,2022-10-22 17:21:10.878754
24.0,41.0,2022-10-22 17:21:11.404644
24.0,41.0,2022-10-22 17:21:11.930526
24.0,41.0,2022-10-22 17:21:12.456836
24.0,41.0,2022-10-22 17:21:12.983248
24.0,41.0,2022-10-22 17:21:13.509423
24.0,41.0,2022-10-22 17:21:14.035623
24.0,41.0,2022-10-22 17:21:17.093191
24.0,41.0,2022-10-22 17:21:17.619372
24.0,41.0,2022-10-22 17:21:18.146628
24.0,41.0,2022-10-22 17:21:18.673293
24.0,41.0,2022-10-22 17:21:19.199863
24.0,41.0,2022-10-22 17:21:19.726562
24.0,41.0,2022-10-22 17:21:20.252958
24.0,41.0,2022-10-22 17:21:20.779550
24.0,41.0,2022-10-22 17:21:21.306689
24.0,41.0,2022-10-22 17:21:21.833318
24.0,41.0,2022-10-22 17:21:22.359470
24.0,41.0,2022-10-22 17:21:22.885419
24.0,41.0,2022-10-22 17:21:23.411545
24.0,41.0,2022-10-22 17:21:23.937799
24.0,41.0,2022-10-22 17:21:24.463997
24.0,41.0,2022-10-22 17:21:24.989943
24.0,41.0,2022-10-22 17:21:25.516713
24.0,41.0,2022-10-22 17:21:28.570725
24.0,41.0,2022-10-22 17:21:29.096097
24.0,41.0,2022-10-22 17:21:32.149322
24.0,41.0,2022-10-22 17:21:32.675561
24.0,41.0,2022-10-22 17:21:33.202171
24.0,41.0,2022-10-22 17:21:36.256609
24.0,41.0,2022-10-22 17:21:36.782920
24.0,41.0,2022-10-22 17:21:37.309111
24.0,41.0,2022-10-22 17:21:42.894078
24.0,41.0,2022-10-22 17:21:43.420246
24.0,41.0,2022-10-22 17:21:43.946446
24.0,41.0,2022-10-22 17:21:44.472401
24.0,41.0,2022-10-22 17:21:44.998592
24.0,41.0,2022-10-22 17:21:50.582874
24.0,41.0,2022-10-22 17:21:51.109069
24.0,41.0,2022-10-22 17:21:54.163125
24.0,41.0,2022-10-22 17:21:54.689587
24.0,41.0,2022-10-22 17:21:55.215799
24.0,41.0,2022-10-22 17:21:55.742047
24.0,41.0,2022-10-22 17:21:56.268670
24.0,41.0,2022-10-22 17:21:56.794871
24.0,41.0,2022-10-22 17:21:57.321071
24.0,41.0,2022-10-22 17:21:57.847313
24.0,41.0,2022-10-22 17:21:58.373548
24.0,41.0,2022-10-22 17:21:58.899712
24.0,41.0,2022-10-22 17:21:59.425980
24.0,41.0,2022-10-22 17:21:59.952322
24.0,41.0,2022-10-22 17:22:00.478461
24.0,41.0,2022-10-22 17:22:06.065969
24.0,41.0,2022-10-22 17:22:09.123548
24.0,41.0,2022-10-22 17:22:09.649656
24.0,41.0,2022-10-22 17:22:10.175733
24.0,41.0,2022-10-22 17:22:10.701828
24.0,41.0,2022-10-22 17:22:11.227915
24.0,41.0,2022-10-22 17:22:14.282135
24.0,41.0,2022-10-22 17:22:14.808205
24.0,41.0,2022-10-22 17:22:15.334299
24.0,41.0,2022-10-22 17:22:15.860379
24.0,41.0,2022-10-22 17:22:16.386578
24.0,41.0,2022-10-22 17:22:16.912589
24.0,41.0,2022-10-22 17:22:17.438664
24.0,41.0,2022-10-22 17:22:17.964755
24.0,41.0,2022-10-22 17:22:18.490824
24.0,41.0,2022-10-22 17:22:19.017008
24.0,41.0,2022-10-22 17:22:22.070923
24.0,41.0,2022-10-22 17:22:22.597058
24.0,41.0,2022-10-22 17:22:23.123132
24.0,41.0,2022-10-22 17:22:23.649227
24.0,41.0,2022-10-22 17:22:24.175115
24.0,41.0,2022-10-22 17:22:27.232547
24.0,41.0,2022-10-22 17:22:27.758639
24.0,41.0,2022-10-22 17:22:28.284774
24.0,41.0,2022-10-22 17:22:28.810820
24.0,41.0,2022-10-22 17:22:29.337063
24.0,41.0,2022-10-22 17:22:29.863134
24.0,41.0,2022-10-22 17:22:30.389302
24.0,41.0,2022-10-22 17:22:30.915199
24.0,41.0,2022-10-22 17:22:31.441695
24.0,41.0,2022-10-22 17:22:31.967052
24.0,41.0,2022-10-22 17:22:35.024585
24.0,41.0,2022-10-22 17:22:35.550757
24.0,41.0,2022-10-22 17:22:38.608313
24.0,41.0,2022-10-22 17:22:41.665749
24.0,41.0,2022-10-22 17:22:42.191926
24.0,41.0,2022-10-22 17:22:45.245322
24.0,41.0,2022-10-22 17:22:45.771816
24.0,41.0,2022-10-22 17:22:46.298451
24.0,41.0,2022-10-22 17:22:46.824364
24.0,41.0,2022-10-22 17:22:47.350530
24.0,41.0,2022-10-22 17:22:47.876802
24.0,41.0,2022-10-22 17:22:48.403178
24.0,41.0,2022-10-22 17:22:48.929307
24.0,41.0,2022-10-22 17:22:49.455401
24.0,41.0,2022-10-22 17:22:49.982133
24.0,41.0,2022-10-22 17:22:50.508343
24.0,41.0,2022-10-22 17:22:51.034491
24.0,41.0,2022-10-22 17:22:51.560525
24.0,41.0,2022-10-22 17:22:52.086691
24.0,41.0,2022-10-22 17:22:52.614356
24.0,41.0,2022-10-22 17:22:53.140199
24.0,41.0,2022-10-22 17:22:53.666273
24.0,41.0,2022-10-22 17:22:54.192332
24.0,41.0,2022-10-22 17:22:54.718404
24.0,41.0,2022-10-22 17:22:55.244162
24.0,41.0,2022-10-22 17:22:55.770855
24.0,41.0,2022-10-22 17:22:56.297167
24.0,41.0,2022-10-22 17:22:56.822523
12.0,148.0,2022-10-22 17:22:57.348552
24.0,41.0,2022-10-22 17:22:57.874614
24.0,41.0,2022-10-22 17:22:58.400748
24.0,41.0,2022-10-22 17:22:58.926784
24.0,41.0,2022-10-22 17:22:59.452864
24.0,41.0,2022-10-22 17:22:59.978687
24.0,41.0,2022-10-22 17:23:00.504719
24.0,41.0,2022-10-22 17:23:01.030806
24.0,41.0,2022-10-22 17:23:04.087679
24.0,41.0,2022-10-22 17:23:04.613786
24.0,41.0,2022-10-22 17:23:05.139903
24.0,41.0,2022-10-22 17:23:05.665937
24.0,41.0,2022-10-22 17:23:06.191947
24.0,41.0,2022-10-22 17:23:06.718031
24.0,41.0,2022-10-22 17:23:07.244121
24.0,41.0,2022-10-22 17:23:07.770167
24.0,41.0,2022-10-22 17:23:08.296301
24.0,41.0,2022-10-22 17:23:11.350187
24.0,41.0,2022-10-22 17:23:11.876215
24.0,41.0,2022-10-22 17:23:12.402080
24.0,41.0,2022-10-22 17:23:12.928225
24.0,41.0,2022-10-22 17:23:13.454333
24.0,41.0,2022-10-22 17:23:13.980379
24.0,41.0,2022-10-22 17:23:14.506533
24.0,41.0,2022-10-22 17:23:15.032596
24.0,41.0,2022-10-22 17:23:15.558651
24.0,41.0,2022-10-22 17:23:23.674741
24.0,41.0,2022-10-22 17:23:24.200635
24.0,41.0,2022-10-22 17:23:24.726812
24.0,40.0,2022-10-22 17:23:27.784651
24.0,41.0,2022-10-22 17:23:28.310851
24.0,41.0,2022-10-22 17:23:28.837564
24.0,41.0,2022-10-22 17:23:29.364223
24.0,41.0,2022-10-22 17:23:29.890868
24.0,41.0,2022-10-22 17:23:30.417212
24.0,41.0,2022-10-22 17:23:30.943413
24.0,41.0,2022-10-22 17:23:31.469423
24.0,41.0,2022-10-22 17:23:31.996186
24.0,41.0,2022-10-22 17:23:32.522385
24.0,41.0,2022-10-22 17:23:33.048626
24.0,41.0,2022-10-22 17:23:33.574774
24.0,41.0,2022-10-22 17:23:34.100990
24.0,41.0,2022-10-22 17:23:34.627374
24.0,41.0,2022-10-22 17:23:35.153601
24.0,40.0,2022-10-22 17:23:38.211188
24.0,40.0,2022-10-22 17:23:38.737436
24.0,41.0,2022-10-22 17:23:39.264062
24.0,41.0,2022-10-22 17:23:39.790565
24.0,41.0,2022-10-22 17:23:40.317382
24.0,40.0,2022-10-22 17:23:43.374500
24.0,40.0,2022-10-22 17:23:48.956716
24.0,40.0,2022-10-22 17:23:52.014086
24.0,40.0,2022-10-22 17:23:52.540174
24.0,40.0,2022-10-22 17:23:53.066630
24.0,40.0,2022-10-22 17:23:53.592831
24.0,40.0,2022-10-22 17:23:54.119391
24.0,40.0,2022-10-22 17:23:54.644768
24.0,40.0,2022-10-22 17:23:55.171123
24.0,40.0,2022-10-22 17:23:55.697351
24.0,40.0,2022-10-22 17:23:56.223467
24.0,40.0,2022-10-22 17:23:56.749689
24.0,40.0,2022-10-22 17:23:57.275885
24.0,40.0,2022-10-22 17:23:57.802110
24.0,40.0,2022-10-22 17:23:58.328700
24.0,40.0,2022-10-22 17:24:01.381935
24.0,40.0,2022-10-22 17:24:01.908147
24.0,40.0,2022-10-22 17:24:02.434376
24.0,40.0,2022-10-22 17:24:02.960590
24.0,40.0,2022-10-22 17:24:03.486970
24.0,40.0,2022-10-22 17:24:04.013223
24.0,40.0,2022-10-22 17:24:04.539319
24.0,40.0,2022-10-22 17:24:05.065491
24.0,40.0,2022-10-22 17:24:05.591671
24.0,40.0,2022-10-22 17:24:06.117889
24.0,40.0,2022-10-22 17:24:09.171818
24.0,40.0,2022-10-22 17:24:09.698058
24.0,40.0,2022-10-22 17:24:10.224259
24.0,40.0,2022-10-22 17:24:10.750468
24.0,40.0,2022-10-22 17:24:11.276793
24.0,40.0,2022-10-22 17:24:11.802954
24.0,40.0,2022-10-22 17:24:12.329141
24.0,40.0,2022-10-22 17:24:17.914470
24.0,40.0,2022-10-22 17:24:18.441106
24.0,40.0,2022-10-22 17:24:18.967699
24.0,40.0,2022-10-22 17:24:19.494286
24.0,40.0,2022-10-22 17:24:20.020817
24.0,40.0,2022-10-22 17:24:20.547884
24.0,40.0,2022-10-22 17:24:21.074488
24.0,40.0,2022-10-22 17:24:24.128813
24.0,40.0,2022-10-22 17:24:24.655110
24.0,40.0,2022-10-22 17:24:25.181333
24.0,40.0,2022-10-22 17:24:25.707969
24.0,40.0,2022-10-22 17:24:26.233311
24.0,40.0,2022-10-22 17:24:26.759889
24.0,40.0,2022-10-22 17:24:27.285669
24.0,40.0,2022-10-22 17:24:27.811670
24.0,40.0,2022-10-22 17:24:28.337703
24.0,40.0,2022-10-22 17:24:31.391455
24.0,40.0,2022-10-22 17:24:31.918057
24.0,40.0,2022-10-22 17:24:32.443846
24.0,40.0,2022-10-22 17:24:32.969807
24.0,40.0,2022-10-22 17:24:33.496342
24.0,40.0,2022-10-22 17:24:34.022486
24.0,40.0,2022-10-22 17:24:34.548504
